Word,Bigram,Conc.M,Conc.SD,Unknown,Total,Percent_known,SUBTLEX,Dom_Pos,emb_idx
whatever,0,1.46,0.96,1,29,0.97,12584,Determiner,3649
whatsoever,0,1.17,0.46,0,30,1.0,470,Determiner,18971
there,0,2.2,1.3,0,30,1.0,221754,Ex,2045
hum,0,4.62,0.58,1,25,0.96,246,Interjection,14910
pop,0,4.22,1.05,1,28,0.96,3441,Interjection,3769
cheers,0,3.48,1.4,0,29,1.0,1158,Interjection,21250
hush,0,3.04,1.34,0,25,1.0,388,Interjection,20261
goodbye,0,3.0,1.28,0,28,1.0,5942,Interjection,9119
hello,0,2.8,1.47,0,30,1.0,29857,Interjection,7592
hi,0,2.67,1.64,0,27,1.0,28464,Interjection,7632
boo,0,2.48,1.6,2,29,0.93,596,Interjection,22017
no,0,2.45,1.64,0,29,1.0,304549,Interjection,2053
goodnight,0,2.29,1.15,0,28,1.0,822,Interjection,22708
bye,0,2.25,1.46,1,29,0.97,9184,Interjection,9061
dear,0,2.25,1.6,0,28,1.0,11395,Interjection,6203
yes,0,2.14,1.27,0,29,1.0,101835,Interjection,2748
aye,0,2.09,1.41,4,27,0.85,2236,Interjection,13442
yeah,0,1.89,1.2,0,28,1.0,152262,Interjection,3398
bravo,0,1.86,1.16,0,29,1.0,970,Interjection,17562
whoa,0,1.83,1.23,4,27,0.85,8023,Interjection,23281
huh,0,1.68,1.14,3,28,0.89,22350,Interjection,9616
hey,0,1.63,1.15,0,27,1.0,88079,Interjection,4931
oh,0,1.48,0.95,0,29,1.0,167781,Interjection,2821
wow,0,1.48,1.16,0,27,1.0,8160,Interjection,10166
blah,0,1.4,0.71,1,26,0.96,686,Interjection,27984
eh,0,1.04,0.2,4,29,0.86,2619,Interjection,15501
l,0,3.13,1.74,2,25,0.92,4841,Letter,1048
daisy,0,5.0,0.0,1,28,0.96,689,Name,10409
peacock,0,5.0,0.0,0,26,1.0,261,Name,18931
fox,0,4.97,0.19,0,29,1.0,1102,Name,4419
kitty,0,4.97,0.19,0,29,1.0,1362,Name,14433
ash,0,4.96,0.19,0,27,1.0,469,Name,6683
colt,0,4.96,0.2,0,26,1.0,267,Name,9110
mayo,0,4.96,0.2,2,27,0.93,166,Name,14415
swan,0,4.96,0.19,0,28,1.0,348,Name,10677
berry,0,4.93,0.37,0,29,1.0,178,Name,10498
hawk,0,4.93,0.27,0,27,1.0,650,Name,9881
peg,0,4.93,0.26,0,28,1.0,1857,Name,25039
moss,0,4.9,0.31,0,29,1.0,145,Name,10636
pearl,0,4.87,0.34,1,24,0.96,799,Name,7247
garland,0,4.85,0.46,1,28,0.96,111,Name,17017
marsh,0,4.85,0.36,1,28,0.96,179,Name,9409
sparrow,0,4.85,0.46,0,27,1.0,133,Name,19479
buffalo,0,4.83,0.54,0,29,1.0,607,Name,6901
mace,0,4.81,0.56,0,27,1.0,178,Name,19382
china,0,4.79,0.5,0,28,1.0,1268,Name,2859
knight,0,4.79,0.49,0,29,1.0,1365,Name,5000
shore,0,4.79,0.63,0,28,1.0,1013,Name,5370
teddy,0,4.78,0.58,0,27,1.0,811,Name,11389
cape,0,4.77,0.77,0,30,1.0,420,Name,4880
basil,0,4.76,0.79,0,29,1.0,69,Name,14732
dolly,0,4.73,0.6,2,28,0.93,306,Name,19958
fort,0,4.72,1.03,0,29,1.0,787,Name,3481
van,0,4.72,1.03,0,29,1.0,2641,Name,3158
baker,0,4.71,0.71,0,28,1.0,698,Name,6243
cliff,0,4.71,0.81,0,28,1.0,1100,Name,7656
piccolo,0,4.71,0.71,1,29,0.97,65,Name,29368
gong,0,4.7,0.84,0,30,1.0,124,Name,17242
reed,0,4.7,0.84,1,31,0.97,464,Name,7305
jean,0,4.69,0.62,3,29,0.9,904,Name,3744
lily,0,4.69,0.97,0,26,1.0,1370,Name,7094
bill,0,4.68,0.67,0,28,1.0,6041,Name,3021
crane,0,4.68,0.61,0,28,1.0,1714,Name,11308
rosemary,0,4.68,0.61,0,28,1.0,252,Name,18040
boulder,0,4.67,0.64,2,26,0.92,106,Name,13264
mike,0,4.65,0.89,1,27,0.96,5707,Name,3505
doe,0,4.64,0.95,0,28,1.0,221,Name,18629
flint,0,4.64,0.91,0,28,1.0,222,Name,13493
robin,0,4.61,1.16,0,23,1.0,1272,Name,5863
frost,0,4.56,0.85,0,27,1.0,245,Name,10097
jersey,0,4.56,1.01,0,27,1.0,923,Name,3933
trumpeter,0,4.56,0.89,1,28,0.96,10,Name,28220
viola,0,4.54,1.03,1,27,0.96,151,Name,10482
batman,0,4.5,1.1,2,26,0.92,239,Name,8942
brown,0,4.48,1.05,0,27,1.0,3066,Name,2829
bud,0,4.48,0.89,0,27,1.0,1808,Name,13007
mars,0,4.48,0.95,1,30,0.97,535,Name,7733
violet,0,4.48,1.02,0,29,1.0,410,Name,8766
prism,0,4.47,1.01,0,30,1.0,41,Name,26113
pentagon,0,4.45,0.95,0,29,1.0,298,Name,20864
walker,0,4.42,0.92,0,31,1.0,808,Name,5232
carpenter,0,4.41,1.05,0,27,1.0,306,Name,10533
curly,0,4.41,1.08,0,27,1.0,294,Name,17546
hunter,0,4.41,1.02,0,29,1.0,936,Name,4477
tong,0,4.4,1.22,2,27,0.93,116,Name,15740
patty,0,4.38,1.06,3,27,0.89,564,Name,17798
capitol,0,4.31,1.14,0,29,1.0,122,Name,9424
napoleon,0,4.31,1.35,4,30,0.87,317,Name,8891
jack,0,4.3,1.15,0,30,1.0,12831,Name,2990
digger,0,4.29,0.76,0,28,1.0,245,Name,28661
lakeside,0,4.29,0.97,0,31,1.0,36,Name,28701
weaver,0,4.29,1.04,0,31,1.0,413,Name,14077
carver,0,4.27,1.34,0,26,1.0,161,Name,20163
fisher,0,4.22,1.09,2,29,0.93,432,Name,8731
mark,0,4.21,1.21,0,29,1.0,4183,Name,2928
mason,0,4.2,1.12,2,27,0.93,709,Name,6701
brazil,0,4.19,1.08,1,28,0.96,268,Name,4380
ford,0,4.19,0.96,2,29,0.93,587,Name,4811
rocky,0,4.17,1.31,0,29,1.0,807,Name,6857
pat,0,4.16,1.34,1,26,0.96,933,Name,6986
peck,0,4.16,0.9,0,31,1.0,180,Name,18082
leach,0,4.15,1.16,3,29,0.9,38,Name,24520
arc,0,4.14,1.08,0,28,1.0,247,Name,8115
barker,0,4.12,1.13,4,29,0.86,149,Name,12852
potter,0,4.12,1.28,3,29,0.9,1039,Name,10693
marina,0,4.1,1.51,0,31,1.0,240,Name,9985
sandy,0,4.07,1.14,0,27,1.0,1186,Name,7525
burgundy,0,4.04,1.43,0,27,1.0,137,Name,18383
march,0,4.03,1.18,0,29,1.0,1225,Name,2233
arbor,0,4.0,1.31,4,27,0.85,39,Name,19679
morocco,0,4.0,1.31,3,26,0.88,120,Name,9835
tom,0,3.96,1.37,2,28,0.93,5588,Name,3419
carol,0,3.93,1.27,0,28,1.0,1465,Name,8594
jimmy,0,3.93,1.3,2,29,0.93,4091,Name,5261
archer,0,3.9,1.35,0,29,1.0,278,Name,11024
rover,0,3.9,0.99,0,30,1.0,170,Name,13631
rusty,0,3.9,1.32,0,29,1.0,657,Name,13174
helm,0,3.88,1.17,4,29,0.86,273,Name,16254
nick,0,3.87,1.28,0,30,1.0,3062,Name,4172
riverside,0,3.86,1.24,1,29,0.97,89,Name,12497
limerick,0,3.85,1.35,4,31,0.87,34,Name,15679
lacy,0,3.84,1.28,3,28,0.89,32,Name,19959
smith,0,3.81,1.44,1,27,0.96,1856,Name,3044
wren,0,3.8,1.76,4,29,0.86,19,Name,16255
pacific,0,3.79,1.54,0,29,1.0,493,Name,3534
hopper,0,3.78,0.97,1,28,0.96,459,Name,20517
jay,0,3.77,1.45,3,29,0.9,821,Name,6108
gale,0,3.73,1.48,4,30,0.87,250,Name,14554
pierce,0,3.73,1.31,0,30,1.0,1313,Name,9267
dodge,0,3.69,1.46,0,26,1.0,396,Name,11898
oxford,0,3.69,1.54,1,30,0.97,132,Name,4345
bob,0,3.68,1.55,1,26,0.96,4666,Name,3960
peter,0,3.68,1.55,4,29,0.86,4596,Name,2848
shanghai,0,3.68,1.49,3,28,0.89,252,Name,8344
jock,0,3.65,1.29,1,27,0.96,457,Name,23407
bond,0,3.62,1.21,0,29,1.0,1595,Name,5416
ma,0,3.59,1.67,3,30,0.9,9476,Name,5003
stoke,0,3.58,1.53,2,28,0.93,60,Name,13299
glen,0,3.57,1.27,3,26,0.88,366,Name,8904
ray,0,3.57,1.33,0,30,1.0,4966,Name,4097
ware,0,3.54,1.61,4,30,0.87,112,Name,16283
dyer,0,3.52,1.65,3,26,0.88,24,Name,23494
john,0,3.48,1.48,1,28,0.96,9877,Name,2198
martin,0,3.48,1.71,3,28,0.89,2170,Name,3235
metro,0,3.48,1.45,1,28,0.96,231,Name,6005
wade,0,3.47,1.2,1,31,0.97,840,Name,10653
saint,0,3.45,1.4,0,29,1.0,914,Name,3002
sierra,0,3.42,1.3,2,28,0.93,112,Name,7838
gore,0,3.41,1.25,0,27,1.0,55,Name,13638
rosy,0,3.41,1.19,1,28,0.96,169,Name,26851
superman,0,3.41,1.37,1,28,0.96,623,Name,10646
wheeler,0,3.38,1.31,4,28,0.86,195,Name,12819
alto,0,3.37,1.01,2,29,0.93,69,Name,10766
turner,0,3.35,1.41,3,29,0.9,574,Name,6769
trek,0,3.31,1.26,0,29,1.0,229,Name,10313
hydra,0,3.29,1.27,3,27,0.89,23,Name,26018
magnum,0,3.28,1.4,3,28,0.89,613,Name,19691
shaggy,0,3.23,1.31,0,26,1.0,78,Name,25741
ill,0,3.21,1.47,0,29,1.0,1085,Name,5665
drew,0,3.17,1.49,1,30,0.97,1277,Name,3881
fuller,0,3.17,1.34,1,25,0.96,241,Name,12548
woody,0,3.12,1.36,1,26,0.96,433,Name,13703
butch,0,3.1,1.54,0,29,1.0,328,Name,17520
belle,0,3.08,1.69,3,27,0.89,413,Name,9852
browning,0,3.08,1.47,1,27,0.96,123,Name,18778
charlotte,0,2.96,1.66,4,27,0.85,1128,Name,5904
victor,0,2.88,1.42,1,27,0.96,909,Name,5125
geo,0,2.81,1.65,4,30,0.87,9,Name,20248
valentine,0,2.8,1.19,0,25,1.0,768,Name,10113
eve,0,2.7,1.54,0,27,1.0,1437,Name,6574
josh,0,2.68,1.59,3,25,0.88,1039,Name,6498
bender,0,2.62,1.21,2,26,0.92,211,Name,25386
united,0,2.61,1.23,0,28,1.0,2564,Name,2142
wonderland,0,2.39,1.4,0,28,1.0,93,Name,20365
genesis,0,2.31,1.37,0,29,1.0,102,Name,11046
hardy,0,2.22,1.01,1,28,0.96,188,Name,9532
max,0,2.18,1.25,1,29,0.97,3620,Name,4098
stark,0,2.13,1.33,0,30,1.0,331,Name,9762
god,0,2.07,1.62,0,27,1.0,46061,Name,2643
grace,0,1.78,1.12,0,27,1.0,2157,Name,4519
not,0,2.08,1.52,0,26,1.0,276673,Not,2025
apple,0,5.0,0.0,0,30,1.0,1207,Noun,6207
armchair,0,5.0,0.0,0,29,1.0,21,Noun,29372
axe,0,5.0,0.0,0,27,1.0,249,Noun,12946
baby,0,5.0,0.0,0,28,1.0,25978,Noun,3336
ball,0,5.0,0.0,0,28,1.0,5353,Noun,3608
banana,0,5.0,0.0,0,29,1.0,547,Noun,15212
basket,0,5.0,0.0,0,29,1.0,672,Noun,10810
bat,0,5.0,0.0,0,30,1.0,1052,Noun,7151
bean,0,5.0,0.0,0,30,1.0,349,Noun,14068
bed,0,5.0,0.0,0,29,1.0,9543,Noun,2793
bike,0,5.0,0.0,0,28,1.0,1320,Noun,7997
binoculars,0,5.0,0.0,0,24,1.0,80,Noun,29549
bird,0,5.0,0.0,0,26,1.0,2318,Noun,4743
blanket,0,5.0,0.0,1,30,0.97,662,Noun,8768
boots,0,5.0,0.0,0,25,1.0,977,Noun,6879
breasts,0,5.0,0.0,0,29,1.0,634,Noun,12682
bug,0,5.0,0.0,0,29,1.0,1068,Noun,11829
cactus,0,5.0,0.0,0,32,1.0,148,Noun,23265
cage,0,5.0,0.0,0,30,1.0,1034,Noun,7980
camera,0,5.0,0.0,0,30,1.0,2907,Noun,4950
carrot,0,5.0,0.0,0,30,1.0,195,Noun,25659
chimney,0,5.0,0.0,0,27,1.0,213,Noun,17321
clock,0,5.0,0.0,0,27,1.0,2990,Noun,5119
cobra,0,5.0,0.0,0,29,1.0,170,Noun,16604
cookie,0,5.0,0.0,0,27,1.0,852,Noun,17387
cup,0,5.0,0.0,0,29,1.0,2634,Noun,2452
dogs,0,5.0,0.0,0,29,1.0,2704,Noun,6077
doll,0,5.0,0.0,0,24,1.0,1263,Noun,10658
donkey,0,5.0,0.0,0,29,1.0,273,Noun,20325
doorstep,0,5.0,0.0,0,28,1.0,172,Noun,26581
eagle,0,5.0,0.0,0,28,1.0,586,Noun,6755
ear,0,5.0,0.0,0,27,1.0,1632,Noun,4540
elbow,0,5.0,0.0,0,29,1.0,313,Noun,8999
elephant,0,5.0,0.0,0,27,1.0,580,Noun,10777
finger,0,5.0,0.0,0,29,1.0,1870,Noun,4344
fish,0,5.0,0.0,0,27,1.0,4258,Noun,3869
flashlight,0,5.0,0.0,0,30,1.0,302,Noun,15257
flower,0,5.0,0.0,0,27,1.0,1161,Noun,6546
flute,0,5.0,0.0,0,28,1.0,108,Noun,8928
frog,0,5.0,0.0,0,28,1.0,603,Noun,10729
goat,0,5.0,0.0,0,30,1.0,537,Noun,13555
granite,0,5.0,0.0,0,29,1.0,81,Noun,9753
grape,0,5.0,0.0,0,29,1.0,204,Noun,14722
gravel,0,5.0,0.0,0,31,1.0,73,Noun,11127
hamburger,0,5.0,0.0,0,29,1.0,397,Noun,24575
handgun,0,5.0,0.0,0,25,1.0,66,Noun,28497
handkerchief,0,5.0,0.0,0,27,1.0,214,Noun,23975
horn,0,5.0,0.0,0,28,1.0,1075,Noun,7109
horse,0,5.0,0.0,0,26,1.0,4737,Noun,3586
horseshoe,0,5.0,0.0,0,28,1.0,52,Noun,23449
house,0,5.0,0.0,0,31,1.0,26214,Noun,2160
jar,0,5.0,0.0,0,28,1.0,424,Noun,15723
jeans,0,5.0,0.0,0,28,1.0,337,Noun,6312
kite,0,5.0,0.0,0,28,1.0,117,Noun,20497
knee,0,5.0,0.0,0,27,1.0,749,Noun,6181
ladder,0,5.0,0.0,0,28,1.0,472,Noun,10535
lantern,0,5.0,0.0,0,27,1.0,103,Noun,12856
leaf,0,5.0,0.0,0,30,1.0,265,Noun,7053
lemon,0,5.0,0.0,0,29,1.0,613,Noun,14380
leopard,0,5.0,0.0,0,30,1.0,276,Noun,16240
magazine,0,5.0,0.0,0,29,1.0,1693,Noun,2932
mango,0,5.0,0.0,0,29,1.0,84,Noun,24792
margarita,0,5.0,0.0,1,30,0.97,71,Noun,24570
mattress,0,5.0,0.0,0,29,1.0,337,Noun,13342
microscope,0,5.0,0.0,0,28,1.0,129,Noun,24635
mule,0,5.0,0.0,0,28,1.0,358,Noun,20568
neck,0,5.0,0.0,0,27,1.0,3035,Noun,3300
octopus,0,5.0,0.0,0,28,1.0,99,Noun,24318
parrot,0,5.0,0.0,0,26,1.0,167,Noun,22530
passport,0,5.0,0.0,0,29,1.0,534,Noun,12293
penis,0,5.0,0.0,0,29,1.0,684,Noun,19085
pig,0,5.0,0.0,0,30,1.0,1996,Noun,10369
pillow,0,5.0,0.0,0,30,1.0,581,Noun,10005
pitchfork,0,5.0,0.0,0,28,1.0,35,Noun,22355
pizza,0,5.0,0.0,0,28,1.0,1709,Noun,10733
plank,0,5.0,0.0,0,29,1.0,104,Noun,24000
popcorn,0,5.0,0.0,0,24,1.0,465,Noun,24593
quilt,0,5.0,0.0,0,29,1.0,39,Noun,27565
raft,0,5.0,0.0,0,28,1.0,240,Noun,21298
railroad,0,5.0,0.0,0,27,1.0,634,Noun,4296
refrigerator,0,5.0,0.0,0,29,1.0,427,Noun,18097
robe,0,5.0,0.0,0,29,1.0,433,Noun,11111
sand,0,5.0,0.0,0,25,1.0,1035,Noun,5472
saxophone,0,5.0,0.0,0,27,1.0,86,Noun,8283
snake,0,5.0,0.0,0,26,1.0,1140,Noun,7488
spaghetti,0,5.0,0.0,0,29,1.0,302,Noun,26666
spear,0,5.0,0.0,1,29,0.97,232,Noun,12341
sponge,0,5.0,0.0,0,26,1.0,342,Noun,25742
stairs,0,5.0,0.0,0,30,1.0,1212,Noun,5108
strawberry,0,5.0,0.0,0,29,1.0,282,Noun,16876
telescope,0,5.0,0.0,0,29,1.0,150,Noun,12772
tiger,0,5.0,0.0,0,30,1.0,945,Noun,6816
toad,0,5.0,0.0,0,28,1.0,290,Noun,21344
tomato,0,5.0,0.0,0,27,1.0,301,Noun,20856
tractor,0,5.0,0.0,0,29,1.0,190,Noun,16358
tree,0,5.0,0.0,0,28,1.0,3315,Noun,3392
turtle,0,5.0,0.0,0,27,1.0,869,Noun,13170
umbrella,0,5.0,0.0,0,29,1.0,382,Noun,12977
vase,0,5.0,0.0,0,30,1.0,196,Noun,18781
water,0,5.0,0.0,0,28,1.0,11478,Noun,2300
whisky,0,5.0,0.0,0,30,1.0,205,Noun,21265
arms,0,4.97,0.18,0,30,1.0,3050,Noun,2608
arrow,0,4.97,0.19,0,29,1.0,400,Noun,8612
basketball,0,4.97,0.19,0,29,1.0,1091,Noun,3455
blackberry,0,4.97,0.19,0,29,1.0,38,Noun,25935
bridge,0,4.97,0.19,1,30,0.97,2331,Noun,2958
bunny,0,4.97,0.19,0,29,1.0,946,Noun,16291
cement,0,4.97,0.19,0,29,1.0,234,Noun,11297
coat,0,4.97,0.19,0,29,1.0,2146,Noun,5435
cotton,0,4.97,0.19,0,29,1.0,723,Noun,6557
egg,0,4.97,0.18,0,30,1.0,1328,Noun,8288
fig,0,4.97,0.19,1,30,0.97,62,Noun,20965
flour,0,4.97,0.19,0,29,1.0,161,Noun,13724
glove,0,4.97,0.18,0,30,1.0,515,Noun,15913
gorilla,0,4.97,0.19,0,29,1.0,283,Noun,23526
hair,0,4.97,0.19,0,29,1.0,7831,Noun,2606
kitchen,0,4.97,0.19,0,29,1.0,2974,Noun,3829
lamb,0,4.97,0.18,0,30,1.0,542,Noun,12559
lamp,0,4.97,0.19,0,29,1.0,657,Noun,10437
mirror,0,4.97,0.18,0,31,1.0,1233,Noun,5259
moose,0,4.97,0.19,0,29,1.0,282,Noun,17716
motorcycle,0,4.97,0.19,0,29,1.0,455,Noun,9055
oven,0,4.97,0.18,0,31,1.0,453,Noun,17428
pastry,0,4.97,0.18,0,30,1.0,98,Noun,27060
rain,0,4.97,0.18,0,31,1.0,2494,Noun,4542
salad,0,4.97,0.19,0,29,1.0,868,Noun,16521
scarf,0,4.97,0.19,0,29,1.0,239,Noun,18982
shoe,0,4.97,0.18,0,30,1.0,1550,Noun,10818
shovel,0,4.97,0.18,0,30,1.0,349,Noun,24596
skeleton,0,4.97,0.19,0,29,1.0,261,Noun,13526
soda,0,4.97,0.19,0,29,1.0,1012,Noun,14904
spider,0,4.97,0.18,0,30,1.0,515,Noun,6804
suit,0,4.97,0.19,0,29,1.0,3499,Noun,4848
suitcase,0,4.97,0.18,0,30,1.0,683,Noun,15940
throat,0,4.97,0.19,0,29,1.0,1837,Noun,3759
toilet,0,4.97,0.19,0,29,1.0,1474,Noun,11848
vodka,0,4.97,0.19,0,29,1.0,515,Noun,21092
wax,0,4.97,0.19,0,29,1.0,461,Noun,13844
yacht,0,4.97,0.19,0,29,1.0,419,Noun,12187
airplane,0,4.96,0.19,0,28,1.0,557,Noun,13297
alligator,0,4.96,0.19,0,28,1.0,178,Noun,28833
arm,0,4.96,0.19,0,28,1.0,3336,Noun,2849
automobile,0,4.96,0.19,0,27,1.0,291,Noun,9935
backpack,0,4.96,0.19,0,28,1.0,186,Noun,13383
beak,0,4.96,0.19,0,28,1.0,107,Noun,23525
beard,0,4.96,0.19,0,28,1.0,643,Noun,10154
bell,0,4.96,0.19,0,28,1.0,2006,Noun,4330
bikini,0,4.96,0.19,0,27,1.0,188,Noun,20345
blouse,0,4.96,0.19,0,27,1.0,272,Noun,18149
boot,0,4.96,0.19,0,27,1.0,568,Noun,9573
bracelet,0,4.96,0.19,0,28,1.0,398,Noun,19688
bucket,0,4.96,0.2,0,26,1.0,511,Noun,13610
bumper,0,4.96,0.19,0,27,1.0,181,Noun,21519
button,0,4.96,0.2,0,26,1.0,1441,Noun,6462
cafe,0,4.96,0.19,0,27,1.0,258,Noun,7668
carpet,0,4.96,0.19,0,27,1.0,594,Noun,10135
castle,0,4.96,0.19,0,28,1.0,1099,Noun,3317
cave,0,4.96,0.19,0,28,1.0,713,Noun,5430
cello,0,4.96,0.19,1,29,0.97,95,Noun,10145
corn,0,4.96,0.19,1,28,0.96,725,Noun,9781
cow,0,4.96,0.19,0,28,1.0,1301,Noun,11190
coyote,0,4.96,0.19,0,28,1.0,185,Noun,20457
dagger,0,4.96,0.19,0,27,1.0,251,Noun,10794
dolphin,0,4.96,0.19,0,28,1.0,141,Noun,17801
drawers,0,4.96,0.19,1,28,0.96,218,Noun,22497
dresser,0,4.96,0.19,0,28,1.0,182,Noun,16641
drum,0,4.96,0.19,0,28,1.0,432,Noun,6943
garage,0,4.96,0.19,0,28,1.0,1388,Noun,7381
gate,0,4.96,0.19,0,28,1.0,1634,Noun,4796
island,0,4.96,0.19,0,28,1.0,2018,Noun,2479
jewel,0,4.96,0.2,0,26,1.0,369,Noun,13713
jug,0,4.96,0.19,0,27,1.0,134,Noun,26536
laptop,0,4.96,0.19,0,27,1.0,177,Noun,12191
lid,0,4.96,0.19,0,27,1.0,251,Noun,11876
lighthouse,0,4.96,0.19,0,28,1.0,157,Noun,10171
lime,0,4.96,0.19,0,28,1.0,168,Noun,14123
lion,0,4.96,0.19,0,28,1.0,783,Noun,7006
lip,0,4.96,0.19,0,27,1.0,548,Noun,5423
log,0,4.96,0.19,0,28,1.0,610,Noun,8833
mask,0,4.96,0.19,0,27,1.0,1010,Noun,7308
meteor,0,4.96,0.2,0,24,1.0,180,Noun,23879
mountain,0,4.96,0.2,0,26,1.0,1805,Noun,3137
necklace,0,4.96,0.19,0,28,1.0,497,Noun,13016
needles,0,4.96,0.19,0,28,1.0,263,Noun,17044
nightclub,0,4.96,0.2,0,26,1.0,237,Noun,15479
noodles,0,4.96,0.19,0,28,1.0,309,Noun,27130
pyramid,0,4.96,0.2,0,26,1.0,204,Noun,11918
python,0,4.96,0.19,1,28,0.96,79,Noun,18750
shelf,0,4.96,0.19,0,27,1.0,355,Noun,11142
sidewalk,0,4.96,0.19,0,27,1.0,279,Noun,11996
spoon,0,4.96,0.19,0,28,1.0,388,Noun,15642
steak,0,4.96,0.19,0,28,1.0,828,Noun,21475
stove,0,4.96,0.19,0,28,1.0,387,Noun,16247
swamp,0,4.96,0.19,1,29,0.97,458,Noun,11963
tail,0,4.96,0.19,0,27,1.0,1219,Noun,5725
teeth,0,4.96,0.19,0,27,1.0,2440,Noun,4091
telephone,0,4.96,0.19,0,27,1.0,1651,Noun,7026
tent,0,4.96,0.19,0,27,1.0,892,Noun,9311
thumb,0,4.96,0.19,0,28,1.0,603,Noun,7639
underwear,0,4.96,0.19,0,27,1.0,1105,Noun,14236
violin,0,4.96,0.19,0,28,1.0,242,Noun,6710
whale,0,4.96,0.2,0,26,1.0,574,Noun,13156
shirt,0,4.94,0.38,1,6069,1.0,2365,Noun,3797
algae,0,4.93,0.27,0,27,1.0,22,Noun,18670
badge,0,4.93,0.26,0,28,1.0,778,Noun,10780
biceps,0,4.93,0.27,1,28,0.96,48,Noun,27947
blade,0,4.93,0.26,0,29,1.0,663,Noun,6085
boat,0,4.93,0.37,0,30,1.0,4885,Noun,4049
bologna,0,4.93,0.38,0,27,1.0,99,Noun,14102
bonnet,0,4.93,0.26,0,29,1.0,95,Noun,24367
bourbon,0,4.93,0.27,0,27,1.0,319,Noun,15477
bulb,0,4.93,0.27,1,28,0.96,200,Noun,20581
burger,0,4.93,0.26,0,28,1.0,522,Noun,15890
butterfly,0,4.93,0.26,0,29,1.0,281,Noun,9112
camel,0,4.93,0.25,0,30,1.0,256,Noun,19130
carousel,0,4.93,0.25,0,30,1.0,73,Noun,27628
cemetery,0,4.93,0.26,0,29,1.0,443,Noun,4528
chest,0,4.93,0.27,0,27,1.0,2090,Noun,3108
chick,0,4.93,0.27,0,27,1.0,1334,Noun,14556
cigar,0,4.93,0.27,0,27,1.0,660,Noun,19135
clay,0,4.93,0.26,0,29,1.0,612,Noun,5726
coliseum,0,4.93,0.27,2,29,0.93,44,Noun,18338
computer,0,4.93,0.26,0,28,1.0,3011,Noun,3274
cradle,0,4.93,0.26,0,28,1.0,145,Noun,18293
crate,0,4.93,0.26,0,28,1.0,209,Noun,27297
crow,0,4.93,0.26,0,28,1.0,227,Noun,11465
dentist,0,4.93,0.26,0,29,1.0,571,Noun,24385
dessert,0,4.93,0.25,0,30,1.0,715,Noun,18064
diploma,0,4.93,0.27,0,27,1.0,129,Noun,9827
dollar,0,4.93,0.26,0,28,1.0,1410,Noun,7922
dress,0,4.93,0.26,0,28,1.0,4447,Noun,4377
emerald,0,4.93,0.26,0,29,1.0,131,Noun,14110
envelope,0,4.93,0.26,0,28,1.0,513,Noun,11255
fist,0,4.93,0.27,0,27,1.0,375,Noun,7345
folder,0,4.93,0.38,0,27,1.0,83,Noun,19622
grass,0,4.93,0.26,0,28,1.0,856,Noun,5568
gunshot,0,4.93,0.27,0,27,1.0,520,Noun,22077
hill,0,4.93,0.27,0,27,1.0,1915,Noun,2940
hotel,0,4.93,0.38,0,27,1.0,5264,Noun,3309
infant,0,4.93,0.37,0,30,1.0,215,Noun,10527
jelly,0,4.93,0.26,0,29,1.0,363,Noun,20919
keyboard,0,4.93,0.37,0,29,1.0,92,Noun,9019
laundry,0,4.93,0.26,0,29,1.0,972,Noun,14533
lawn,0,4.93,0.26,0,28,1.0,630,Noun,10168
map,0,4.93,0.25,0,30,1.0,1623,Noun,4949
mascara,0,4.93,0.26,0,28,1.0,64,Noun,27700
motel,0,4.93,0.26,0,28,1.0,927,Noun,14901
mustard,0,4.93,0.25,0,30,1.0,329,Noun,23187
napkin,0,4.93,0.38,0,28,1.0,184,Noun,20619
needle,0,4.93,0.27,0,27,1.0,608,Noun,12201
office,0,4.93,0.27,0,27,1.0,10399,Noun,2436
oil,0,4.93,0.26,0,29,1.0,2095,Noun,3514
owl,0,4.93,0.26,0,28,1.0,286,Noun,13547
paper,0,4.93,0.38,0,27,1.0,5271,Noun,3259
pear,0,4.93,0.38,0,28,1.0,68,Noun,28253
photo,0,4.93,0.27,0,27,1.0,1165,Noun,6302
pitcher,0,4.93,0.27,0,27,1.0,165,Noun,8070
policeman,0,4.93,0.26,0,29,1.0,598,Noun,14460
rabbit,0,4.93,0.26,0,29,1.0,1068,Noun,10442
rainfall,0,4.93,0.26,0,28,1.0,17,Noun,10101
restroom,0,4.93,0.38,0,27,1.0,125,Noun,28249
rope,0,4.93,0.26,0,29,1.0,1158,Noun,8164
rum,0,4.93,0.26,0,29,1.0,382,Noun,19379
shack,0,4.93,0.27,0,27,1.0,288,Noun,22200
shark,0,4.93,0.37,0,30,1.0,764,Noun,11420
sheet,0,4.93,0.26,0,28,1.0,592,Noun,7123
shoulder,0,4.93,0.27,0,27,1.0,1336,Noun,3244
snail,0,4.93,0.27,0,27,1.0,90,Noun,10879
soap,0,4.93,0.26,0,29,1.0,775,Noun,7815
speakers,0,4.93,0.26,0,28,1.0,100,Noun,7492
stair,0,4.93,0.38,0,28,1.0,69,Noun,23788
statue,0,4.93,0.26,0,29,1.0,540,Noun,6231
sweatshirt,0,4.93,0.37,0,30,1.0,120,Noun,28095
sword,0,4.93,0.37,0,29,1.0,1335,Noun,4690
